うばいとっ	奪いとっ 奪い取っ 奪い盗っ
うばいとら	奪いとら 奪い取ら
うばいとり	奪いとり 奪い取り 奪ひ取り
うばいとる	奪いとる 奪い取る 奪い獲る
うばいとれ	うばい取れ 奪いとれ 奪い取れ
うばいとろう	奪いとろう 奪い取ろう 奪い盗ろう
うばう	奪う 簒う
うま	倦ま 熟ま 生ま 産ま
うまっ	埋っ 埋まっ
うまら	埋まら 埋ら
うまり	埋まり 埋り
うまる	埋まる 埋る
うまれ	埋まれ 生まれ 生れ 産まれ 産れ
うまれおち	生まれ落ち 生れ落ち 産まれ落ち
うまれおちる	生まれ落ちる 生れ落ちる 産まれ落ちる
うまれかわっ	生まれかわっ 生まれ代わっ 生まれ変っ 生まれ変わっ 生れ変っ 生れ変わっ
うまれかわら	生まれかわら 生まれ変わら 生れ変ら
うまれかわり	生まれかわり 生まれ代わり 生まれ変り 生まれ変わり 生れ変り 生れ変わり
うまれかわる	生まれかわる 生まれ変る 生まれ変わる 生れかわる 生れ変わる
うまれかわれ	生まれかわれ 生まれ変われ
うまれかわれる	生まれかわれる 生まれ変われる
うまれかわろう	生まれ変わろう 生れかわろう
うまれそだっ	生まれ育っ 生れ育っ
うまれそだつ	生まれ育つ 生れ育つ
うまれつい	生まれつい 生まれ付い 生れつい
うまれつき	生まれつき 生れつき
うまれつく	生まれつく 生れつく
うまれで	生まれで 生まれ出 生れ出 産まれ出
うまれでる	生まれ出る 生れ出る 産まれ出る
うまれもっ	生まれもっ 生まれ持っ
うまれもつ	生まれもつ 生まれ持つ
うまれよ	生まれよ 生れよ
うまれよう	生まれよう 生れよう 産まれよう
うまれる	生まれる 生れる 産まれる 産れる
うみ	倦み 生み 産み 績み 膿み
うみおとさ	生み落さ 生み落とさ 産みおとさ 産み落とさ
うみおとし	生み落し 生み落とし 産みおとし 産み落し 産み落とし
うみおとす	産みおとす 産み落とす
うみそだて	生み育て 産み育て
うみそだてる	生み育てる 産み育てる
うみださ	うみ出さ 生みださ 生み出さ 産みださ 産み出さ
うみだし	生みだし 生み出し 産みだし 産み出し
うみだす	うみ出す 生みだす 生み出す 産みだす 産み出す
うみだせ	生みだせ 生み出せ 産み出せ
うみだせる	生みだせる 生み出せる
うみだそう	生みだそう 生み出そう 産み出そう
うみつけ	生みつけ 生み付け 産みつけ 産み付け
うみつける	生みつける 生み付ける 産みつける 産み付ける
うみなさ	生みなさ 生み成さ
うみのこし	生み残し 産み残し
うみわける	生み分ける 産み分ける
うむ	倦む 熟む 生む 産む 績む 膿む
うめ	埋め 生め 産め
うめあわせ	埋め合せ 埋め合わせ 埋合せ
うめあわせる	埋めあわせる 埋め合わせる 埋合せる
うめき	呻き 呻めき
うめこま	埋めこま 埋め込ま 埋込ま
うめこみ	埋めこみ 埋め込み 埋込み
うめこむ	埋めこむ 埋め込む 埋込む
うめこめ	埋め込め 埋込め
うめこん	埋めこん 埋め込ん 埋込ん
うめたて	埋めたて 埋め立て 埋立て
うめたてよう	埋め立てよう 埋立てよう
うめたてる	埋め立てる 埋立てる
うめもどさ	埋め戻さ 埋戻さ
うめもどし	埋めもどし 埋め戻し 埋戻し
うめよ	埋めよ 生めよ 産めよ
うめる	埋める 生める 産める
うめん	埋めん 産めん
うもう	生もう 産もう
うもれ	埋もれ 埋れ
うもれる	埋もれる 埋れる
うら	売ら 賣ら
うらぎっ	裏ぎっ 裏切っ
うらぎら	裏ぎら 裏切ら
うらづけ	裏づけ 裏付け
うらづけよう	裏づけよう 裏付けよう
うらづける	裏づける 裏付ける
うらない	卜い 占い
うらなっ	卜っ 占っ
うらま	怨ま 恨ま
うらみ	怨み 恨み 憾み
うらむ	怨む 恨む 憾む
うらん	怨ん 恨ん 憾ん
うりあげ	売りあげ 売り上げ 売上げ
うりあげる	売りあげる 売り上げる 売上げる
うりあげれ	売りあげれ 売り上げれ
うりきれ	売りきれ 売り切れ 売切れ
うりきれる	売りきれる 売り切れる 売切れる
うりこま	売りこま 売り込ま
うりこみ	売りこみ 売り込み 売込み
うりこむ	売りこむ 売り込む 売込む
うりこもう	売りこもう 売り込もう
うりこん	売りこん 売り込ん 売込ん
うりさばい	売りさばい 売り捌い
うりさばか	売りさばか 売り捌か 売捌か
うりさばき	売さばき 売りさばき 売り捌き 売捌き
うりさばく	売りさばく 売り捌く 売捌く
うりさばける	売りさばける 売り捌ける
うりさばこう	売りさばこう 売り捌こう
うりださ	売り出さ 売出さ
うりだし	売り出し 売出し
うりだす	売り出す 売出す
うりだせ	売り出せ 売出せ
うりつけ	売りつけ 売り付け 売付け
うりつけよう	売りつけよう 売り付けよう
うりつける	売りつける 売り付ける
うりつなぐ	売りつなぐ 売り繋ぐ
うりとばさ	売りとばさ 売り飛ばさ
うりとばし	売りとばし 売り飛ばし
うりとばす	売りとばす 売り飛ばす
うりぬけ	売りぬけ 売り抜け
うりはらい	売り払い 売払い
うりはらっ	売りはらっ 売り払っ 売払っ
うりはらわ	売り払わ 売払わ
うりもどし	売り戻し 売戻し
うりわたさ	売り渡さ 売渡さ
うりわたし	売りわたし 売り渡し 売渡し
うりわたす	売りわたす 売り渡す 売渡す
うる	売る 得る 獲る 賣る
うるおし	潤おし 潤し
うるおす	潤おす 潤す
うれ	売れ 熟れ
うれえ	愁え 憂え
うれる	売れる 熟れる
うろつい	ウロつい 彷徨い
うろつき	ウロつき 彷徨き
うわずり	上ずり 上擦り
うわずる	上ずる 上擦る
うわっ	植っ 植わっ
うわつい	浮つい 浮わつい
うわつく	浮つく 浮わつく
うわまわっ	上まわっ 上回っ 上廻っ
うわまわら	上まわら 上回ら
うわまわり	上まわり 上回り 上回わり
うわまわる	上まわる 上回る 上回わる 上廻る
うん	倦ん 生ん 産ん 績ん 膿ん
え	得 獲
えいじ	映じ 詠じ
えいじる	映じる 詠じる
えいずる	映ずる 詠ずる
えがい	描い 画い 畫い
えがか	描か 画か
えがき	描き 画き
えがきこま	描きこま 描き込ま
えがきこみ	描きこみ 描き込み
えがきこむ	描きこむ 描き込む
えがきこん	描きこん 描き込ん
えがきださ	描きださ 描き出さ
えがきだし	えがき出し 描きだし 描き出し
えがきだす	描きだす 描き出す 画き出す
えがきだそう	描きだそう 描き出そう
えがきわけ	描きわけ 描き分け
えがきわけよう	描きわけよう 描き分けよう
えがく	描く 画く 畫く
えがけ	描け 画け
えがける	描ける 画ける
えがこう	描こう 画こう
えきし	役し 益し
えきする	役する 益する
えぐら	エグら 刳ら
えぐり	エグり 刳り
えぐりださ	えぐり出さ 刳り出さ 抉りださ 抉り出さ
えぐりだし	えぐり出し 抉りだし 抉り出し
えぐりだす	えぐり出す 抉りだす 抉り出す
えぐりとっ	えぐり取っ 刳り取っ 抉り取っ
えぐりとら	えぐり取ら 抉り取ら
えぐりとり	えぐり取り 抉り取り
えぐりとる	えぐり取る 抉り取る
えっし	謁し 閲し
えっする	謁する 閲する
えよう	得よう 獲よう
えらば	択ば 選ば 選らば
えらび	択び 選び
えらびださ	選びださ 選び出さ
えらびだし	選びだし 選び出し
えらびだす	選びだす 選び出す
えらびだせ	選びだせ 選び出せ
えらびとっ	選びとっ 選び取っ
えらびとり	選びとり 選び取り
えらびとる	選びとる 選び取る
えらびぬい	選びぬい 選び抜い
えらびぬか	選びぬか 選び抜か
えらびぬく	選びぬく 選び抜く
えらぶ	択ぶ 選ぶ 選らぶ
えらん	択ん 選らん 選ん
えりこのむ	選り好 選り好む
えりぬい	えり抜い 選り抜い
える	得る 得ル 獲る 選る
えれ	得れ 選れ
えん	得ん 笑ん
えんじわけ	演じわけ 演じ分け
えんじわける	演じわける 演じ分ける
えんづい	縁づい 縁付い
えんづか	縁づか 縁付か
えんづく	縁づく 縁付く
えんづけ	縁づけ 縁付 縁付け
おい	擱い 於い 置い 老い 負い 追い 逐い
おいあげ	追いあげ 追い上げ
おいあげる	追いあげる 追い上げる
おいうち	追い打ち 追い討ち
おいおとさ	追い落さ 追い落とさ
おいおとし	追い落し 追い落とし
おいおとす	追い落す 追い落とす
おいおとそう	追い落そう 追い落とそう
おいかえさ	追い帰さ 追い返さ
おいかえし	追い帰し 追い返し
おいかえす	追いかえす 追い帰す 追い返す
おいかえせ	追いかえせ 追い返せ
おいかえそう	追い帰そう 追い返そう
おいかけ	追いかけ 追い掛け 追い駆け 追掛け
おいかけよう	追いかけよう 追い掛けよう
おいかける	追いかける 追い掛ける 追い駆ける 追掛ける
おいこさ	追い越さ 追越さ
おいこし	追いこし 追い越し 追越し
おいこす	追い越す 追越す
おいこそう	追い越そう 追越そう
おいこま	追いこま 追い込ま 追込ま
おいこみ	追いこみ 追い込み 追込み
おいこむ	追いこむ 追い込む
おいこめ	追いこめ 追い込め
おいこもう	追いこもう 追い込もう
おいこん	老い込ん 追いこん 追い込ん
おいしげっ	おい茂っ 生い繁っ 生い茂っ
おいしげり	生い繁り 生い茂り 生茂り
おいしげる	おい茂る 生い繁る 生い茂る 生茂る
おいすがっ	追いすがっ 追い縋っ
おいすがる	追いすがる 追い縋る
おいすがろう	追いすがろう 追い縋ろう
おいたた	生いたた 生い立た
おいたて	生いたて 生い立て 追いたて 追い立て 追ひ立て 追立て
おいたてる	追いたてる 追い立てる
おいださ	追いださ 追い出さ
おいだし	追いだし 追い出し 追出し
おいだす	追いだす 追い出す 追出す
おいだせ	追い出せ 追出せ
おいだそう	追いだそう 追い出そう
おいつい	追いつい 追い付い 追い着い 追付い
おいつか	追いつか 追い付か 追い着か 追付か
おいつき	追いつき 追い付き 追い着き 追付き
おいつく	追いつく 追い付く 追い着く 追付く
おいつけ	追いつけ 追い付け 追付け
おいつける	追いつける 追い付ける
おいつこう	追いつこう 追い付こう
おいつめ	追いつめ 追い詰め 追ひつめ 追詰め
おいつめよう	追いつめよう 追い詰めよう
おいつめる	追いつめる 追い詰める
おいで	生い出 追い出
おいぬい	追いぬい 追い抜い 追抜い
おいぬか	追いぬか 追い抜か
おいぬき	追い抜き 追抜き
おいはなし	追い放し 追放し
おいはらい	追いはらい 追い払い
おいはらう	追いはらう 追い払う
おいはらっ	追いはらっ 追い払っ 追払っ
おいぼれ	老いぼれ 老い耄れ
おいまわさ	追いまわさ 追い回さ 追い廻さ 追廻さ
おいまわし	追いまわし 追い回し 追い廻し 追回し 追廻し
おいまわす	追いまわす 追い回す 追回す 追廻す
おいもとめ	追いもとめ 追い求め
おいもとめる	追いもとめる 追い求める
おいやっ	追いやっ 追い遣っ
おいやら	追いやら 追い遣ら 追ひやら
おいやり	追いやり 追い遣り
おいやる	追いやる 追い遣る
おいやろう	追いやろう 追い遣ろう
おう	会う 負う 追う 逐う 逢う 遭う
おうじ	応じ 應じ
おえ	卒え 終え 負え 追え 逐え
おえる	了える 卒える 終える 負える 追える
おおい	掩い 蓋い 蔽い 被い 覆い
おおいかくさ	覆いかくさ 覆い隠さ
おおいかくし	おおい隠し 覆いかくし 覆い隠し
おおいかくす	おおい隠す 覆いかくす 覆い隠す
おおいかぶさっ	覆いかぶさっ 覆い被さっ
おおいかぶさり	覆いかぶさり 覆い被さり
おおいかぶさる	被いかぶさる 覆いかぶさる 覆い被さる
おおいかぶされ	覆いかぶされ 覆い被され
おおいかぶせ	覆いかぶせ 覆い被せ
おおいかぶせる	覆いかぶせる 覆い被せる
おおう	掩う 蓋う 蔽う 被う 覆う 負おう 追おう
おおえる	被える 覆える
おおせ	仰せ 果せ 遂せ
おおせつかっ	仰せつかっ 仰せ付かっ
おおせつかり	仰せつかり 仰せ付かり
おおせつかる	仰せつかる 仰せ付かる
おおせつけ	仰せつけ 仰せ付け
おおせる	果せる 遂せる
おおっ	掩っ 蓋っ 蔽っ 被っ 覆っ
おおふ	蓋ふ 蔽ふ 被ふ 覆ふ
おおわ	掩わ 蓋わ 蔽わ 被わ 覆わ
おか	於か 置か
おかさ	侵さ 冒さ 犯さ 置かさ
おかし	侵し 冐し 冒し 犯し 置かし
おかす	侵す 冒す 犯す
おかせ	侵せ 冒 冒せ 犯せ
おかせる	冒せる 犯せる
おかそう	侵そう 冒そう 犯そう
おがみ	をがみ 拝み
おがむ	をがむ 拝む
おき	於 於き 置き 起き
おきあがっ	起きあがっ 起き上がっ 起き上っ
おきあがら	起きあがら 起き上がら
おきあがり	起きあがり 起き上がり 起き上り 起上り
おきあがる	起きあがる 起き上がる
おきあがれ	起きあがれ 起き上がれ
おきあがれる	起きあがれる 起き上がれる 起き上れる
おきかえ	おき換え 置きかえ 置き代え 置き変え 置き換え 置き替え 置換え
おきかえよう	置きかえよう 置き変えよう 置き換えよう
おきかえる	置きかえる 置き代える 置き変える 置き換える 置き替える 置換える
おきかえれ	置きかえれ 置き換えれ 置き替えれ
おきかわっ	置きかわっ 置き変わっ 置き換わっ 置き替わっ
おきかわり	置き変わり 置き換わり 置き替わり
おきかわる	置きかわる 置き変わる 置き換わる 置き替わる
おきかわれ	置き変われ 置き換われ
おきさら	おき去ら 置き去ら
おぎないあい	補いあい 補い合い
おぎないあう	補いあう 補い合う
おぎないあっ	補いあっ 補い合っ
おぎなえ	補 補え
おぎなえる	補える 補る
おぎなおう	補おう 補なおう
おぎなっ	補っ 補なっ
おぎなわ	補なわ 補わ
おく	擱く 於 於く 置く 送
おくっ	贈っ 送っ
おくら	贈ら 送ら
おくらさ	送らさ 遅らさ
おくらせ	後らせ 遅らせ
おくり	贈り 送り
おくりあい	送りあい 送り合い
おくりあう	送りあう 送り合う
おくりあっ	送りあっ 送り合っ
おくりかえさ	送りかえさ 送り帰さ 送り返さ
おくりかえし	送り帰し 送り返し 送り還し
おくりかえす	送りかえす 送り帰す 送り返す 送り還す
おくりかえそう	送り帰そう 送り返そう
おくりこま	送りこま 送り込ま
おくりこみ	送りこみ 送り込み 送込み
おくりこむ	送りこむ 送り込む
おくりこめ	送りこめ 送り込め
おくりこもう	送りこもう 送り込もう
おくりこん	送りこん 送り込ん
おくりださ	送りださ 送り出さ 送出さ
おくりだし	送りだし 送り出し 送出し
おくりだす	送りだす 送り出す
おくりだそう	送りだそう 送り出そう
おくりつけ	送りつけ 送り付け
おくりつける	送りつける 送り付ける
おくりとどけ	おくり届け 贈り届け 送りとどけ 送り届け
おくりとどける	贈り届ける 送りとどける 送り届ける
おくる	贈る 送る
おくれ	後れ 贈れ 送れ 遅れ
おくれる	後れる 贈れる 送れる 遅れる
おくろう	贈ろう 送ろう
おけ	於 於け 置 置け
おける	置ける 置る
おこさ	熾さ 興さ 起こさ 起さ
おこし	熾し 興し 起こし 起し
おこす	熾す 興す 起こす 起す
おこせ	興せ 起こせ 起せ
おこせる	興せる 起こせる 起せる
おこそう	興そう 起こそう 起そう
おこたっ	怠たっ 怠っ
おこたり	怠たり 怠り
おこっ	怒っ 熾っ 興っ 起こっ 起っ
おこない	行い 行ない
おこなう	行う 行なう
おこなえ	行え 行なえ
おこなえる	行える 行なえる
おこなおう	行おう 行なおう
おこなっ	行っ 行なっ
おこなわ	行なわ 行わ
おこなわさ	行なわさ 行わさ
おこら	怒ら 興ら 起こら 起ら
おこり	怒り 熾り 興り 起こり 起り
おこる	怒る 興る 起こる 起る
おこれ	怒れ 興れ 起これ 起れ
おころう	怒ろう 興ろう 起ころう
おこん	怒ん 起こん
おごっ	傲っ 奢っ 驕っ
おごら	奢ら 驕ら
おごり	傲り 奢り 驕り
おごりたかぶっ	おごり高ぶっ 驕りたかぶっ 驕り高ぶっ
おごりたかぶり	おごり高ぶり 驕り高ぶり
おごりたかぶる	おごり高ぶる 驕りたかぶる 驕り高ぶる
おごる	傲る 奢る 驕る
おごれる	傲れる 奢れる 驕れる
おさ	圧さ 押さ 捺さ 推さ
おさえ	オサえ 圧え 抑え 抑さえ 押え 押さえ
おさえこま	抑えこま 抑え込ま 押え込ま 押さえこま 押さえ込ま
おさえこみ	抑えこみ 抑え込み 押さえこみ 押さえ込み
おさえこむ	抑えこむ 抑え込む 押さえこむ 押さえ込む
おさえこめ	抑え込め 押さえこめ 押さえ込め
おさえこめる	抑え込める 押さえ込める
おさえこもう	抑えこもう 抑え込もう 押さえ込もう
おさえこん	抑えこん 抑え込ん 押え込ん 押さえこん 押さえ込ん
おさえつけ	抑えつけ 抑え付け 押えつけ 押え付け 押さえつけ 押さえ付け
おさえつけよう	抑えつけよう 抑え付けよう 押さえつけよう
おさえつける	抑えつける 抑え付ける 押えつける 押さえつける 押さえ付ける
おさえつけれ	抑えつけれ 押さえつけれ
おさえよ	抑えよ 押さえよ
おさえよう	抑えよう 押えよう 押さえよう
おさえる	オサえる オサエる 圧える 抑える 押える 押さえる
おさえれ	オサエれ 抑えれ 押さえれ
おさまっ	修まっ 収っ 収まっ 治まっ 納まっ
おさまら	修まら 収まら 収ら 治まら 納まら
おさまり	修まり 収まり 治まり 納まり
おさまる	修まる 収まる 収る 治まる 納まる
おさまれ	収まれ 治まれ
おさまろう	収まろう 納まろう
おさめ	修め 収め 收め 治め 納 納め 蔵め
おさめよ	修めよ 収めよ 治めよ 納めよ
おさめよう	修めよう 収めよう 治めよう 納めよう
おさめる	修める 収める 治める 納める 納る
おさめれ	修めれ 収めれ 治めれ 納めれ
おさめろ	修めろ 収めろ 治めろ
おさめん	修めん 収めん 治めん
おし	圧し 押し 捺し 推し
おしあい	押しあい 押し合い
おしあう	押しあう 押し合う
おしあがっ	押しあがっ 押し上がっ
おしあけ	おし開け 押し開け
おしあげ	押しあげ 押し上げ 押上げ
おしあげよう	押し上げよう 推し上げよう
おしあげる	押しあげる 押し上げる 押上げる 推し上げる
おしあっ	押しあっ 押し合っ
おしあて	押しあて 押し当て
おしあてる	押しあてる 押し当てる
おしいただい	押し戴い 押し頂い
おしいただき	おし頂き 押し戴き 押し頂き
おしいただく	押し戴く 押し頂く
おしいっ	押しいっ 押し入っ 押入っ
おしいり	押し入り 押入り
おしいる	押し入る 押入る
おしえ	教 教え 教へ 訓え
おしえあい	教えあい 教え合い
おしえあう	教えあう 教え合う
おしえあっ	教えあっ 教え合っ
おしえこま	教えこま 教え込ま
おしえこみ	教えこみ 教え込み
おしえこむ	教えこむ 教え込む
おしえこもう	教えこもう 教え込もう
おしえこん	教えこん 教え込ん
おしえさとし	教えさとし 教え諭し
おしえさとす	教えさとす 教え諭す
おしえよ	教えよ 教へよ
おしえる	教える 教へる 教る
おしおよぼし	押し及ぼし 推し及ぼし
おしかえし	押しかえし 押し返し
おしかくし	おし隠し 押し隠し
おしかけ	押しかけ 押し掛け
おしかけよう	押しかけよう 押し掛けよう
おしかける	押しかける 押し掛ける
おしかためる	押しかためる 押し固める 押し堅める
おしかぶせ	押しかぶせ 押し被せ
おしきっ	押しきっ 押し切っ 押切っ
おしきら	押しきら 押し切ら 押切ら
おしきり	押しきり 押し切り 押切り
おしきる	押し切る 押切る
おしこま	押しこま 押し込ま 押込ま
おしこみ	押しこみ 押し込み 押込み
おしこむ	押しこむ 押し込む 押込む
おしこめ	押しこめ 押し籠め 押し込 押し込め 押込 押込め
おしこめる	押しこめる 押し込める 押込める
おしころし	圧し殺し 押し殺し
おしこん	押しこん 押し込ん
おしさげ	おし下げ 押し下げ
おしさげる	押しさげる 押し下げる
おしすすめ	おし進め 押しすすめ 押し進め 推しすすめ 推し進め
おしすすめよう	押し進めよう 推しすすめよう 推し進めよう
おしすすめる	おし進める 押し進める 推し進める
おしたおし	押したおし 押し倒し
おしたて	おし立て 押したて 押し立て 推し立て
おしたてよう	押し立てよう 推し立てよう
おしたてる	押したてる 押し立てる
おしださ	押しださ 押し出さ 押出さ
おしだし	おし出し 押しだし 押し出し 押出し
おしだす	押しだす 押し出す 押出す
おしだせ	おし出せ 押し出せ
おしだまっ	おし黙っ 押し黙っ
おしつけ	押しつけ 押し付け 押付け
おしつけよう	押しつけよう 押し付けよう 押付けよう
おしつける	押しつける 押し付ける 押付ける
おしつけれ	押しつけれ 押し付けれ
おしつぶさ	圧しつぶさ 圧し潰さ 押しつぶさ 押し潰さ
おしつぶし	圧し潰し 押しつぶし 押し潰し
おしつぶす	圧し潰す 押しつぶす 押し潰す
おしつぶせ	押しつぶせ 押し潰せ
おしつぶせる	押しつぶせる 押し潰せる
おしつぶそう	押しつぶそう 押し潰そう
おしつまっ	押しつまっ 押し詰まっ
おしつめ	押しつめ 押し詰め 推し詰め
おしとおし	おし通し 押し通し
おしとおす	おし通す 押し通す
おしとどめ	押しとどめ 押し留め
おしとどめよう	押しとどめよう 押し留めよう
おしとどめる	押しとどめる 押し止どめる 押し留める
おしとめ	押しとめ 押し止め
おしながさ	押し流さ 押流さ
おしながし	押し流し 押流し
おしのけ	押しのけ 押し退け 押し除け
おしのける	押しのける 押し退ける
おしはかっ	推しはかっ 推し測っ 推し量っ
おしはから	推し測ら 推し量ら
おしはかり	推し計り 推し量り
おしはかる	推しはかる 推し測る 推し量る
おしはかれ	推し測れ 推し量れ
おしはかれる	推し測れる 推し量れる
おしひろげ	押しひろげ 押し広げ 押し拡げ
おしひろげよう	おし拡げよう 押し広げよう
おしひろげる	押しひろげる 押し広げる 押し拡げる
おしひろめ	押し広め 推し広め
おしひろめる	押し広める 推し広める
おしま	惜しま 惜ま
おしみ	惜しみ 惜み
おしむ	惜しむ 惜む
おしもどさ	押しもどさ 押し戻さ
おしもどし	押しもどし 押し戻し
おしもどす	押しもどす 押し戻す
おしやっ	押しやっ 押し遣っ
おしよせ	おし寄せ 押しよせ 押し寄せ 押寄せ
おしよせる	押しよせる 押し寄せる 押寄せる
おしわたり	押し渉り 押し渡り
おしん	惜しん 惜ん
おす	圧す 押す 捺す 推す
おせ	押せ 捺せ 推せ
おせる	押せる 推せる
おそいかかっ	襲いかかっ 襲い掛かっ
おそいかから	襲いかから 襲い掛から
おそいかかり	襲いかかり 襲い掛かり
おそいかかる	襲いかかる 襲い掛かる
おそいかかれ	襲いかかれ 襲い掛かれ
おそいかかろう	襲いかかろう 襲い掛かろう
おそう	押そう 推そう 襲う
おそる	恐 恐る
おそるる	恐る 恐るる 恐るゝ
おそれ	怖れ 恐 恐れ 惧れ 懼れ 畏れ 虞れ
おそれいっ	恐れいっ 恐れ入っ
おそれいら	おそれ入ら 恐れいら 恐れ入ら
おそれいり	恐れいり 恐れ入り 恐入り 畏れいり 畏れ入り
おそれいる	恐れいる 恐れ入る
おそれおののい	恐れおののい 恐れ慄い 恐れ戦い 畏れ戦い
おそれおののか	恐れおののか 恐れ慄か
おそれおののき	恐れおののき 恐れ慄き 恐れ戦き 畏れおののき
おそれおののく	恐れおののく 恐れ慄く 恐れ戦く
おそれはばかっ	恐れはばかっ 恐れ憚っ
おそれはばかる	恐れはばかる 恐れ憚る
おそれよ	怖れよ 恐れよ 畏れよ
おそれよう	恐れよう 懼れよう 畏れよう
おそれる	怖れる 恐れる 惧れる 懼れる 畏れる
おち	堕ち 墜ち 落ち 陥ち
おちあい	落ちあい 落ち合い
おちあう	おち合う 落ち合う 落合う
おちいっ	落ち入っ 陥いっ 陥っ
おちいら	陥いら 陥ら
おちいり	落ち入り 陥いり 陥り
おちいる	落ち入る 陥いる 陥る
おちかかっ	落ちかかっ 落ち掛かっ
おちくぼみ	落ちくぼみ 落ち窪み
おちくぼん	落ちくぼん 落ち窪ん
おちこぼれ	落ちこぼれ 落ち零れ
おちこま	落ちこま 落ち込ま
おちこみ	落ちこみ 落ち込み 落込み
おちこむ	落ちこむ 落ち込む 落込む
おちこん	落ちこん 落ち込ん 落込ん
おちつい	落ちつい 落ち付い 落ち着い 落着い
おちつか	落ちつか 落ち付か 落ち着か 落着か
おちつき	落ちつき 落ち着き 落着き
おちつく	落ちつく 落ち付く 落ち着く 落着く
おちつけ	落ちつけ 落ち着け 落着け
おちつける	落ちつける 落ち着ける 落つける
おちのび	落ちのび 落ち延び
おちのびよう	落ちのびよう 落ち延びよう
おちのびる	落ちのびる 落ち延びる
おちぶれ	落ちぶれ 零落れ
おちゆく	落ちゆく 落ち行く
おちよ	堕ちよ 落ちよ
おちよう	堕ちよう 落ちよう
おちる	オチる 堕ちる 墜ちる 落ちる 陥ちる
おちれ	堕ちれ 落ちれ
おちろ	堕ちろ 落ちろ
おちん	堕ちん 落ちん
おっ	居っ 折っ 織っ 負っ 追っ 逐っ
おっかけ	追っかけ 追っ掛け
おっかける	追っかける 追っ掛ける
おっしゃら	仰ら 仰言ら
おっしゃる	仰る 仰言る
おっつけ	押っつけ 押っ付け 追っ付け
おとさ	堕とさ 墜さ 墜とさ 落さ 落とさ 陥さ 陥とさ
おとし	堕とし 墜し 墜とし 墮し 殞し 落し 落とし 陥し 陥とし
おとしいれ	おとし入れ 落としいれ 落とし入れ 陥いれ 陥れ 陥入れ
おとしいれよう	落としいれよう 陥れよう
おとしいれる	おとし入れる 落し入れる 落とし入れる 陥れる
おとしこま	落としこま 落とし込ま
おとしこみ	落としこみ 落とし込み
おとしこむ	落としこむ 落とし込む
おとしこん	落としこん 落とし込ん
おとしめ	落としめ 貶め
おとす	堕とす 墜す 墜とす 殞す 落す 落とす 陥す 陥とす
おとずれ	訪ずれ 訪れ 音信 音信れ
おとずれる	訪ずれる 訪れる
おとせ	オトせ 堕とせ 墜せ 落せ 落とせ 陥せ 陥とせ
おとせる	落せる 落とせる 陥せる
おとそう	墜とそう 落そう 落とそう 陥とそう
おどけ	戯け 滑稽
おどし	嚇し 威し 縅し 脅し
おどしつけ	脅しつけ 脅し付け
おどしとら	脅しとら 脅し取ら
おどす	嚇す 威す 縅す 脅す
おどっ	踊っ 躍っ
おどら	踊ら 躍ら
おどらさ	踊らさ 躍らさ
おどり	踊り 躍り
おどりあかし	踊りあかし 踊り明かし
おどりあかそう	踊りあかそう 踊り明かそう
おどりあがっ	躍りあがっ 躍り上がっ
おどりあがる	おどり上がる 踊り上がる 躍り上がる
おどりうたい	踊り唄い 踊り歌い
おどりうたう	踊り唄う 踊り歌う
おどりこみ	踊り込み 躍り込み
おどりこん	踊り込ん 躍り込ん
おどりで	おどり出 踊り出 躍りで 躍り出
おどりでる	おどり出る 躍りでる 躍り出る
おどりはね	踊りはね 踊り跳ね
おどる	踊る 躍る
おどれ	踊れ 躍れ
おどろい	驚い 驚ろい
おどろき	愕き 驚き
おどろきあきれ	驚きあきれ 驚き呆れ
おどろきあきれる	驚きあきれる 驚き呆れる
おどろきあわて	驚きあわて 驚き慌て
おどろく	愕く 驚く
おののい	慄い 戦い
おののか	慄か 戦か
おののき	慄き 戦き
おののく	慄く 戦く
おは	負は 追は
おひ	負ひ 追ひ
おび	佩び 帯び
おびえ	怯え 脅え
おびえる	怯える 脅える
おびきださ	おびき出さ 誘き出さ
おびきだし	おびき出し 誘き出し
おびきだす	おびき出す 誘き出す
おびきだせる	おびき出せる 誘き出せる
おびきだそう	おびき出そう 誘き出そう
おびきよせ	おびき寄せ 誘き寄せ
おびきよせよう	おびき寄せよう 誘き寄せよう
おびきよせる	おびき寄せる 誘きよせる 誘き寄せる
おびやかさ	脅かさ 脅やかさ
おびやかし	脅かし 脅やかし
おびやかす	脅かす 脅やかす
おびる	佩びる 帯びる
おふ	負ふ 趁ふ 追ふ 逐ふ
おへ	負へ 追へ
おぼえ	憶え 覚え 覺 覺え
おぼえこま	覚えこま 覚え込ま
おぼえこん	覚えこん 覚え込ん
おぼえる	憶える 覚える 覺える
おぼれしぬ	おぼれ死ぬ 溺れ死ぬ
おぼれしん	おぼれ死ん 溺れ死ん
おぼれる	溺れる 溺レる
おもい	念い 思い 想い 憶い
おもいあがっ	思いあがっ 思い上がっ 思い上っ
おもいあがり	思いあがり 思い上がり
おもいあがる	思い上がる 思い上る
おもいあたっ	思いあたっ 思い当たっ 思い当っ
おもいあたら	思い当たら 思い当ら
おもいあたる	思いあたる 思い当たる 思い当る 思ひ当る
おもいあまっ	思いあまっ 思い余っ
おもいあわせ	思いあわせ 思い合わせ
おもいいたっ	思いいたっ 思い至っ
